id,Country,City,AccentCity,Region,Population,Latitude,Longitude
3001352,us,north canton,North Canton,OH,16886.0,40.8758333,-81.4025
3001353,us,north college hill,North College Hill,OH,9361.0,39.2183333,-84.5508333
3001384,us,north olmsted,North Olmsted,OH,32958.0,41.415555600000005,-81.92361109999999
3001389,us,north ridgeville,North Ridgeville,OH,25851.0,41.389444399999995,-82.0191667
3001391,us,north royalton,North Royalton,OH,28920.0,41.3136111,-81.7247222
3001403,us,northbrook,Northbrook,OH,10786.0,39.2463889,-84.58361109999998
3001414,us,norton,Norton,OH,11733.0,41.029166700000005,-81.6383333
3001415,us,norwalk,Norwalk,OH,16396.0,41.2425,-82.61583329999999
3001417,us,norwood,Norwood,OH,20288.0,39.15555560000001,-84.4597222
3001494,us,oregon,Oregon,OH,19408.0,41.6436111,-83.4869444
3001527,us,oxford,Oxford,OH,20875.0,39.506944399999995,-84.7452778
3001536,us,painesville,Painesville,OH,17251.0,41.724444399999996,-81.2458333
3001571,us,parma,Parma,OH,82565.0,41.4047222,-81.7230556
3001572,us,parma heights,Parma Heights,OH,20886.0,41.39,-81.75972220000001
3001577,us,pataskala,Pataskala,OH,13888.0,39.9955556,-82.6744444
3001619,us,perrysburg,Perrysburg,OH,16793.0,41.5569444,-83.6272222
3001639,us,pickerington,Pickerington,OH,15408.0,39.8841667,-82.75361109999999
3001666,us,piqua,Piqua,OH,20731.0,40.144722200000004,-84.2425
3001737,us,portage lakes,Portage Lakes,OH,8899.0,41.0072222,-81.52722220000001
3001744,us,portsmouth,Portsmouth,OH,19083.0,38.7316667,-82.9977778
3001820,us,ravenna,Ravenna,OH,11327.0,41.1575,-81.2422222
3001826,us,reading,Reading,OH,10317.0,39.22361110000001,-84.4422222
3001872,us,reynoldsburg,Reynoldsburg,OH,33237.0,39.9547222,-82.81222220000001
3001888,us,richmond heights,Richmond Heights,OH,10753.0,41.5527778,-81.5102778
3001916,us,riverside,Riverside,OH,22518.0,39.7797222,-84.1241667
3001963,us,rocky river,Rocky River,OH,19774.0,41.47555560000001,-81.8394444
3002058,us,salem,Salem,OH,11779.0,40.900833299999995,-80.8569444
3002082,us,sandusky,Sandusky,OH,26428.0,41.4488889,-82.7080556
3002149,us,seven hills,Seven Hills,OH,12046.0,41.3952778,-81.6763889
3002165,us,shaker heights,Shaker Heights,OH,27755.0,41.4738889,-81.5372222
3002175,us,sharonville,Sharonville,OH,13250.0,39.268055600000004,-84.4133333
3002187,us,sheffield lake,Sheffield Lake,OH,9139.0,41.4875,-82.1016667
3002188,us,shelby,Shelby,OH,9482.0,40.8813889,-82.6619444
3002216,us,sidney,Sidney,OH,20161.0,40.2841667,-84.1555556
3002270,us,solon,Solon,OH,22451.0,41.3897222,-81.4413889
3002293,us,south euclid,South Euclid,OH,22350.0,41.523055600000006,-81.51861109999999
3002359,us,springboro,Springboro,OH,16947.0,39.5522222,-84.2333333
3002361,us,springdale,Springdale,OH,9785.0,39.286944399999996,-84.48527779999999
3002362,us,springfield,Springfield,OH,64325.0,39.9241667,-83.80888890000001
3002401,us,steubenville,Steubenville,OH,19312.0,40.3697222,-80.63416670000001
3002424,us,stow,Stow,OH,35349.0,41.1594444,-81.4405556
3002430,us,streetsboro,Streetsboro,OH,15787.0,41.2391667,-81.34611109999999
3002434,us,strongsville,Strongsville,OH,44863.0,41.3144444,-81.8358333
3002436,us,struthers,Struthers,OH,11079.0,41.0525,-80.6080556
3002495,us,sylvania,Sylvania,OH,19141.0,41.718888899999996,-83.7130556
3002503,us,tallmadge,Tallmadge,OH,17537.0,41.101388899999996,-81.4419444
3002562,us,tiffin,Tiffin,OH,17013.0,41.1144444,-83.1780556
3002570,us,tipp city,Tipp City,OH,9380.0,39.9583333,-84.17222220000001
3002579,us,toledo,Toledo,OH,306974.0,41.663888899999996,-83.5552778
3002598,us,trenton,Trenton,OH,11000.0,39.4808333,-84.45777779999999
3002606,us,trotwood,Trotwood,OH,27197.0,39.7972222,-84.31138890000001
3002608,us,troy,Troy,OH,22336.0,40.039444399999994,-84.2033333
3002631,us,twinsburg,Twinsburg,OH,17352.0,41.3125,-81.44027779999999
3002654,us,university heights,University Heights,OH,13374.0,41.4977778,-81.5375
3002657,us,upper arlington,Upper Arlington,OH,31474.0,39.9944444,-83.0625
3002665,us,urbana,Urbana,OH,11657.0,40.1083333,-83.7525
3002691,us,van wert,Van Wert,OH,10457.0,40.8694444,-84.5841667
3002693,us,vandalia,Vandalia,OH,14478.0,39.890555600000006,-84.19888890000001
3002706,us,vermilion,Vermilion,OH,11006.0,41.421944399999994,-82.3647222
3002735,us,wadsworth,Wadsworth,OH,20187.0,41.025555600000004,-81.73
3002762,us,wapakoneta,Wapakoneta,OH,9524.0,40.5677778,-84.1936111
3002766,us,warren,Warren,OH,45475.0,41.2375,-80.8186111
3002769,us,warrensville heights,Warrensville Heights,OH,14409.0,41.435,-81.5363889
3002838,us,west carrollton city,West Carrollton City,OH,13297.0,39.6722222,-84.2522222
3002899,us,westerville,Westerville,OH,34226.0,40.1261111,-82.9291667
3002905,us,westlake,Westlake,OH,31990.0,41.4552778,-81.9180556
3002935,us,white oak,White Oak,OH,13557.0,39.213055600000004,-84.5994444
3002940,us,whitehall,Whitehall,OH,18173.0,39.966666700000005,-82.8855556
3002951,us,wickliffe,Wickliffe,OH,13178.0,41.605277799999996,-81.45361109999999
3002981,us,willoughby,Willoughby,OH,22352.0,41.6397222,-81.4066667
3002991,us,willowick,Willowick,OH,13850.0,41.633055600000006,-81.46888890000001
3002997,us,wilmington,Wilmington,OH,12312.0,39.4452778,-83.82861109999999
3003059,us,wooster,Wooster,OH,25725.0,40.805,-81.9352778
3003062,us,worthington,Worthington,OH,13199.0,40.09305560000001,-83.0180556
3003071,us,xenia,Xenia,OH,23351.0,39.6847222,-83.9297222
3003100,us,youngstown,Youngstown,OH,77540.0,41.0997222,-80.64972220000001
3003105,us,zanesville,Zanesville,OH,24976.0,39.9402778,-82.0133333
3003117,us,ada,Ada,OK,16144.0,34.77444439999999,-96.6780556
3003149,us,altus,Altus,OK,20278.0,34.6380556,-99.33361109999998
3003170,us,ardmore,Ardmore,OK,23975.0,34.1741667,-97.1433333
3003210,us,bartlesville,Bartlesville,OK,34610.0,36.7472222,-95.9805556
3003238,us,bethany,Bethany,OK,19673.0,35.5186111,-97.6319444
3003249,us,bixby,Bixby,OK,18949.0,35.9419444,-95.88305559999999
3003311,us,broken arrow,Broken Arrow,OK,85535.0,36.0525,-95.7905556
3003438,us,chickasha,Chickasha,OK,16772.0,35.0525,-97.93611109999999
3003448,us,choctaw,Choctaw,OK,10530.0,35.4975,-97.26861109999999
3003455,us,claremore,Claremore,OK,17258.0,36.3125,-95.61583329999999
3003468,us,clinton,Clinton,OK,8153.0,35.515555600000006,-98.9669444
3003569,us,del city,Del City,OK,22135.0,35.4419444,-97.4405556
3003621,us,duncan,Duncan,OK,21788.0,34.5022222,-97.9575
3003625,us,durant,Durant,OK,15483.0,33.993888899999995,-96.3705556
3003648,us,edmond,Edmond,OK,73915.0,35.6527778,-97.4777778
3003650,us,el reno,El Reno,OK,15643.0,35.5322222,-97.9547222
3003656,us,elk city,Elk City,OK,10522.0,35.411944399999996,-99.40388890000001
3003668,us,enid,Enid,OK,46138.0,36.3955556,-97.8780556
3003839,us,guthrie,Guthrie,OK,10277.0,35.8788889,-97.425
3003840,us,guymon,Guymon,OK,10509.0,36.6827778,-101.48111109999999
3003988,us,jenks,Jenks,OK,12921.0,36.0227778,-95.9680556
3004075,us,lawton,Lawton,OK,91752.0,34.608611100000005,-98.39
3004217,us,miami,Miami,OK,13336.0,36.874444399999994,-94.8772222
3004224,us,midwest city,Midwest City,OK,54958.0,35.4494444,-97.3963889
3004241,us,moore,Moore,OK,47475.0,35.3394444,-97.48638890000001
3004267,us,muskogee,Muskogee,OK,38696.0,35.7477778,-95.3694444
3004268,us,mustang,Mustang,OK,15612.0,35.3841667,-97.7241667
3004315,us,norman,Norman,OK,101742.0,35.2225,-97.4391667
3004353,us,oklahoma city,Oklahoma City,OK,532950.0,35.4675,-97.51611109999999
3004355,us,okmulgee,Okmulgee,OK,12482.0,35.6233333,-95.9602778
3004392,us,owasso,Owasso,OK,23923.0,36.2694444,-95.8544444
3004470,us,ponca city,Ponca City,OK,25273.0,36.7069444,-97.0852778
3004598,us,sand springs,Sand Springs,OK,17826.0,36.1397222,-96.10861109999999
3004603,us,sapulpa,Sapulpa,OK,19825.0,35.998611100000005,-96.1138889
3004633,us,shawnee,Shawnee,OK,29721.0,35.3272222,-96.925
3004706,us,stillwater,Stillwater,OK,42757.0,36.11555560000001,-97.0580556
3004748,us,tahlequah,Tahlequah,OK,16146.0,35.9152778,-94.9697222
3004775,us,the village,The Village,OK,9979.0,35.5608333,-97.55111109999999
3004806,us,tulsa,Tulsa,OK,382005.0,36.1538889,-95.9925
3004872,us,warr acres,Warr Acres,OK,9594.0,35.5225,-97.6186111
3004891,us,weatherford,Weatherford,OK,9262.0,35.5261111,-98.7072222
3004953,us,woodward,Woodward,OK,11748.0,36.4336111,-99.39
3004970,us,yukon,Yukon,OK,21196.0,35.506666700000004,-97.76222220000001
3004988,us,albany,Albany,OR,44757.0,44.6366667,-123.10472220000001
3004998,us,aloha,Aloha,OR,44915.0,45.4944444,-122.86583329999999
3005004,us,altamont,Altamont,OR,19716.0,42.2069444,-121.7361111
3005021,us,ashland,Ashland,OR,20888.0,42.1947222,-122.70833329999999
3005023,us,astoria,Astoria,OR,9535.0,46.188055600000006,-123.83
3005033,us,baker city,Baker City,OR,9539.0,44.775,-117.83333329999999
3005060,us,beaverton,Beaverton,OR,82648.0,45.4872222,-122.8025
3005065,us,bend,Bend,OR,65756.0,44.0583333,-121.31416670000002
3005155,us,canby,Canby,OR,15459.0,45.2630556,-122.69138889999999
3005176,us,cedar hills,Cedar Hills,OR,8625.0,45.505,-122.79722220000001
3005177,us,cedar mill,Cedar Mill,OR,13975.0,45.525,-122.80972220000001
3005182,us,central point,Central Point,OR,16270.0,42.3761111,-122.9152778
3005233,us,coos bay,Coos Bay,OR,15394.0,43.3666667,-124.21666670000002
3005240,us,cornelius,Cornelius,OR,10589.0,45.52,-123.05861110000001
3005243,us,corvallis,Corvallis,OR,50701.0,44.5647222,-123.26083329999999
3005271,us,dallas,Dallas,OR,13852.0,44.919444399999996,-123.31583329999998
3005368,us,eugene,Eugene,OR,145208.0,44.0522222,-123.08555559999999
3005374,us,fairview,Fairview,OR,9445.0,45.538611100000004,-122.4327778
3005402,us,forest grove,Forest Grove,OR,19427.0,45.52,-123.10944440000002
3005444,us,gladstone,Gladstone,OR,12249.0,45.3808333,-122.5936111
3005470,us,grants pass,Grants Pass,OR,27191.0,42.4391667,-123.32722220000001
3005480,us,gresham,Gresham,OR,98851.0,45.4983333,-122.4302778
3005508,us,hayesville,Hayesville,OR,20021.0,44.9861111,-122.98166670000002
3005523,us,hermiston,Hermiston,OR,14951.0,45.8405556,-119.28833329999999
3005528,us,hillsboro,Hillsboro,OR,82320.0,45.523055600000006,-122.9886111
3005596,us,keizer,Keizer,OR,35537.0,44.9902778,-123.025
3005616,us,klamath falls,Klamath Falls,OR,19203.0,42.225,-121.78055559999999
3005619,us,la grande,La Grande,OR,12288.0,45.324722200000004,-118.08666670000001
3005626,us,lake oswego,Lake Oswego,OR,36597.0,45.4208333,-122.66944440000002
3005644,us,lebanon,Lebanon,OR,13487.0,44.536666700000005,-122.90583329999998
3005729,us,medford,Medford,OR,69638.0,42.326666700000004,-122.87444440000002
3005752,us,milwaukie,Milwaukie,OR,20759.0,45.446388899999995,-122.63805559999999
3005807,us,newberg,Newberg,OR,20790.0,45.300277799999996,-122.97194440000001
3005808,us,newport,Newport,OR,9515.0,44.6369444,-124.0522222
3005816,us,north bend,North Bend,OR,9620.0,43.4066667,-124.22305559999998
3005834,us,oak grove,Oak Grove,OR,12674.0,45.4169444,-122.6388889
3005854,us,ontario,Ontario,OR,10969.0,44.0266667,-116.96194440000001
3005858,us,oregon city,Oregon City,OR,29984.0,45.3575,-122.60555559999999
3005885,us,pendleton,Pendleton,OR,16539.0,45.6722222,-118.7875
3005912,us,portland,Portland,OR,540513.0,45.523611100000004,-122.675
3005940,us,redmond,Redmond,OR,18807.0,44.2727778,-121.17277779999999
3005980,us,roseburg,Roseburg,OR,20430.0,43.216666700000005,-123.34055559999999
3005995,us,saint helens,Saint Helens,OR,12082.0,45.8641667,-122.8052778
3006000,us,salem,Salem,OR,146922.0,44.9430556,-123.0338889
3006034,us,sherwood,Sherwood,OR,15157.0,45.3566667,-122.8388889
3006061,us,springfield,Springfield,OR,56032.0,44.0463889,-123.02083329999999
3006121,us,tigard,Tigard,OR,47068.0,45.431388899999995,-122.77027779999999
3006143,us,troutdale,Troutdale,OR,15205.0,45.539444399999994,-122.38611110000001
3006145,us,tualatin,Tualatin,OR,26476.0,45.3841667,-122.7627778
3006212,us,west linn,West Linn,OR,26067.0,45.3658333,-122.6111111
3006248,us,wilsonville,Wilsonville,OR,16134.0,45.3,-122.7725
3006260,us,woodburn,Woodburn,OR,22866.0,45.14388889999999,-122.85416670000001
3006456,us,aliquippa,Aliquippa,PA,11074.0,40.6366667,-80.24027779999999
3006472,us,allentown,Allentown,PA,105519.0,40.6083333,-75.4905556
3006498,us,altoona,Altoona,PA,46962.0,40.5186111,-78.395
3006576,us,ardmore,Ardmore,PA,12554.0,40.006666700000004,-75.2858333
3006667,us,back mountain,Back Mountain,PA,26973.0,41.3358333,-75.9966667
3006696,us,baldwin,Baldwin,PA,18991.0,40.338055600000004,-79.97916670000001
3006790,us,beaver falls,Beaver Falls,PA,9504.0,40.7519444,-80.3194444
3006908,us,berwick,Berwick,PA,10373.0,41.054444399999994,-76.23361109999999
3006921,us,bethel park,Bethel Park,PA,32474.0,40.3275,-80.0397222
3006924,us,bethlehem,Bethlehem,PA,73710.0,40.6258333,-75.3708333
3007038,us,bloomsburg,Bloomsburg,PA,12943.0,41.0036111,-76.45527779999999
3007144,us,bradford,Bradford,PA,8611.0,41.9558333,-78.6441667
3007184,us,brentwood,Brentwood,PA,9866.0,40.3705556,-79.975
3007213,us,bristol,Bristol,PA,9854.0,40.10055560000001,-74.8522222
3007252,us,broomall,Broomall,PA,11058.0,39.9813889,-75.3569444
3007356,us,butler,Butler,PA,14569.0,40.8611111,-79.8955556
3007437,us,carbondale,Carbondale,PA,9309.0,41.5736111,-75.5022222
3007443,us,carlisle,Carlisle,PA,18204.0,40.2013889,-77.1891667
3007567,us,chambersburg,Chambersburg,PA,17884.0,39.9375,-77.6613889
3007617,us,chester,Chester,PA,36938.0,39.849444399999996,-75.35611109999999
3007747,us,coatesville,Coatesville,PA,11430.0,39.98305560000001,-75.8241667
3007806,us,colonial park,Colonial Park,PA,12972.0,40.3005556,-76.81
3007814,us,columbia,Columbia,PA,10121.0,40.0336111,-76.5047222
3008039,us,croydon,Croydon,PA,9967.0,40.0872222,-74.90388890000001
3008109,us,darby,Darby,PA,10021.0,39.9183333,-75.2594444
3008278,us,dormont,Dormont,PA,8716.0,40.3958333,-80.0333333
3008317,us,drexel hill,Drexel Hill,PA,29075.0,39.94694439999999,-75.2925
3008366,us,dunmore,Dunmore,PA,13563.0,41.4197222,-75.6327778
3008462,us,east norriton,East Norriton,PA,13108.0,40.1516667,-75.33694440000001
3008487,us,east stroudsburg,East Stroudsburg,PA,10828.0,40.999444399999994,-75.18166670000001
3008509,us,easton,Easton,PA,26192.0,40.6883333,-75.22111109999999
3008531,us,economy,Economy,PA,9334.0,40.6,-80.225
3008605,us,elizabethtown,Elizabethtown,PA,11907.0,40.1527778,-76.6030556
3008668,us,emmaus,Emmaus,PA,11206.0,40.539444399999994,-75.49722220000001
3008696,us,ephrata,Ephrata,PA,13182.0,40.1797222,-76.1791667
3008703,us,erie,Erie,PA,99801.0,42.1291667,-80.0852778
3009013,us,franklin park,Franklin Park,PA,11737.0,40.5833333,-80.0880556
3009074,us,fullerton,Fullerton,PA,14781.0,40.631666700000004,-75.47361109999999
3009392,us,greensburg,Greensburg,PA,15309.0,40.3013889,-79.5391667
3009514,us,hanover,Hanover,PA,15036.0,39.8005556,-76.9833333
3009552,us,harrisburg,Harrisburg,PA,47840.0,40.273611100000004,-76.88472220000001
3009613,us,hazleton,Hazleton,PA,21961.0,40.9583333,-75.975
3009680,us,hermitage,Hermitage,PA,16784.0,41.2333333,-80.44888890000001
3009687,us,hershey,Hershey,PA,13172.0,40.2858333,-76.6505556
3009870,us,horsham,Horsham,PA,14597.0,40.1783333,-75.1288889
3009980,us,indiana,Indiana,PA,14357.0,40.6213889,-79.1527778
3010056,us,jeannette,Jeannette,PA,10185.0,40.328055600000006,-79.6155556
3010100,us,johnstown,Johnstown,PA,22357.0,40.326666700000004,-78.92222220000001
3010255,us,king of prussia,King of Prussia,PA,18489.0,40.0891667,-75.3963889
3010259,us,kingston,Kingston,PA,13067.0,41.2616667,-75.8972222
3010423,us,lancaster,Lancaster,PA,54735.0,40.0377778,-76.3058333
3010447,us,lansdale,Lansdale,PA,16094.0,40.2413889,-75.2841667
3010448,us,lansdowne,Lansdowne,PA,10736.0,39.938055600000006,-75.2722222
3010530,us,lebanon,Lebanon,PA,23581.0,40.3408333,-76.4116667
3010598,us,levittown,Levittown,PA,53117.0,40.155,-74.8291667
3010713,us,lock haven,Lock Haven,PA,8777.0,41.1369444,-77.44722220000001
3010801,us,lower burrell,Lower Burrell,PA,12476.0,40.55305560000001,-79.7575
3011148,us,meadville,Meadville,PA,13225.0,41.641388899999995,-80.1516667
3011452,us,mount lebanon,Mount Lebanon,PA,32730.0,40.355277799999996,-80.0497222
3011511,us,munhall,Munhall,PA,11561.0,40.3922222,-79.9002778
3011546,us,nanticoke,Nanticoke,PA,10265.0,41.2052778,-76.00527779999999
3011625,us,new castle,New Castle,PA,24652.0,41.0036111,-80.3472222
3011656,us,new kensington,New Kensington,PA,14028.0,40.5697222,-79.765
3011759,us,norristown,Norristown,PA,30735.0,40.1213889,-75.3402778
3011810,us,north versailles,North Versailles,PA,10571.0,40.3797222,-79.80972220000001
3011818,us,northampton,Northampton,PA,9760.0,40.686111100000005,-75.49722220000001
3011892,us,oil city,Oil City,PA,10891.0,41.4338889,-79.7066667
3012213,us,philadelphia,Philadelphia,PA,1453268.0,39.9522222,-75.1641667
3012222,us,phoenixville,Phoenixville,PA,14660.0,40.1302778,-75.51527779999999
3012290,us,pittsburgh,Pittsburgh,PA,319494.0,40.4405556,-79.9961111
3012328,us,plum,Plum,PA,26550.0,40.5002778,-79.74972220000001
3012419,us,pottstown,Pottstown,PA,21720.0,40.2452778,-75.65
3012421,us,pottsville,Pottsville,PA,14631.0,40.6855556,-76.1958333
3012450,us,progress,Progress,PA,9607.0,40.285,-76.8316667
3012549,us,reading,Reading,PA,79799.0,40.335555600000006,-75.9272222
3012938,us,saint marys,Saint Marys,PA,14026.0,41.4277778,-78.56111109999999
3013070,us,scranton,Scranton,PA,73206.0,41.408888899999994,-75.66277779999999
3013150,us,sharon,Sharon,PA,15415.0,41.23305560000001,-80.4936111
3013488,us,springfield,Springfield,PA,23363.0,39.930555600000005,-75.32055559999999
3013543,us,state college,State College,PA,41835.0,40.7933333,-77.86027779999999
3013698,us,sunbury,Sunbury,PA,10084.0,40.8625,-76.79472220000001
3013755,us,swissvale,Swissvale,PA,9069.0,40.4236111,-79.88305559999999
3014056,us,uniontown,Uniontown,PA,11878.0,39.9,-79.7166667
3014279,us,warren,Warren,PA,9569.0,41.843888899999996,-79.14527779999999
3014292,us,washington,Washington,PA,14637.0,40.173888899999994,-80.24638890000001
3014325,us,waynesboro,Waynesboro,PA,9651.0,39.7558333,-77.5780556
3014406,us,west chester,West Chester,PA,17545.0,39.960555600000006,-75.6058333
3014462,us,west mifflin,West Mifflin,PA,21454.0,40.3633333,-79.8666667
3014472,us,west norriton,West Norriton,PA,14702.0,40.1294444,-75.3788889
3014610,us,wilkes-barre,Wilkes-Barre,PA,40736.0,41.2458333,-75.8816667
3014611,us,wilkinsburg,Wilkinsburg,PA,18036.0,40.4416667,-79.8822222
3014622,us,williamsport,Williamsport,PA,29377.0,41.241111100000005,-77.00138890000001
3014630,us,willow grove,Willow Grove,PA,16129.0,40.14388889999999,-75.1161111
3014734,us,woodlyn,Woodlyn,PA,9944.0,39.8722222,-75.3375
3014795,us,yeadon,Yeadon,PA,11469.0,39.938888899999995,-75.25583329999999
3014809,us,york,York,PA,39587.0,39.9625,-76.7280556
3014852,us,adjuntas,Adjuntas,PR,5080.0,18.164722199999996,-66.7225
3014854,us,aguada,Aguada,PR,4040.0,18.3813889,-67.18861109999999
3014855,us,aguadilla,Aguadilla,PR,16074.0,18.429444399999998,-67.1544444
3014856,us,aguas buenas,Aguas Buenas,PR,4576.0,18.2588889,-66.1033333
3014860,us,aibonito,Aibonito,PR,8947.0,18.1419444,-66.2663889
3014874,us,anasco,Anasco,PR,6136.0,18.284722199999997,-67.14
3014879,us,arecibo,Arecibo,PR,49189.0,18.4744444,-66.7161111
3014883,us,arroyo,Arroyo,PR,7520.0,17.9677778,-66.0616667
3014897,us,barceloneta,Barceloneta,PR,4494.0,18.4525,-66.5388889
3014901,us,barranquitas,Barranquitas,PR,3021.0,18.1886111,-66.30666670000001
3014942,us,cabo rojo,Cabo Rojo,PR,10840.0,18.0886111,-67.14611109999998
3014944,us,caguas,Caguas,PR,86807.0,18.2361111,-66.0488889
3014969,us,camuy,Camuy,PR,4240.0,18.485833300000003,-66.84527779999999
3014973,us,candelaria,Candelaria,PR,17632.0,18.4061111,-66.2091667
3014976,us,canovanas,Canovanas,PR,8437.0,18.381111100000002,-65.9016667
3014990,us,carolina,Carolina,PR,170408.0,18.382777800000003,-65.95777779999999
3014998,us,catano,Catano,PR,28094.0,18.443333300000003,-66.11861110000001
3014999,us,cayey,Cayey,PR,18495.0,18.1138889,-66.1663889
3015016,us,ciales,Ciales,PR,3256.0,18.3380556,-66.4691667
3015017,us,cidra,Cidra,PR,5067.0,18.1777778,-66.1616667
3015022,us,coamo,Coamo,PR,11941.0,18.081944399999998,-66.3583333
3015032,us,comerio,Comerio,PR,4649.0,18.22,-66.2263889
3015047,us,corozal,Corozal,PR,11297.0,18.3430556,-66.3172222
3015067,us,culebra,Culebra,PR,1486.0,18.305,-65.30138889999999
3015077,us,dorado,Dorado,PR,13117.0,18.4608333,-66.2680556
3015141,us,fajardo,Fajardo,PR,34070.0,18.327777800000003,-65.6527778
3015153,us,florida,Florida,PR,5972.0,18.3652778,-66.5675
3015173,us,guanica,Guanica,PR,9224.0,17.9736111,-66.9083333
3015178,us,guayama,Guayama,PR,21576.0,17.9861111,-66.1141667
3015179,us,guayanilla,Guayanilla,PR,5213.0,18.0211111,-66.79222220000001
3015181,us,guaynabo,Guaynabo,PR,81363.0,18.359444399999997,-66.1113889
3015183,us,gurabo,Gurabo,PR,8974.0,18.2563889,-65.9733333
3015362,us,hatillo,Hatillo,PR,5622.0,18.4883333,-66.8258333
3015375,us,hormigueros,Hormigueros,PR,11935.0,18.1416667,-67.12777779999999
3015379,us,humacao,Humacao,PR,20388.0,18.1516667,-65.82777779999999
3015389,us,isabela,Isabela,PR,12505.0,18.5027778,-67.02472220000001
3015406,us,jayuya,Jayuya,PR,3587.0,18.2205556,-66.5919444
3015413,us,juana diaz,Juana Diaz,PR,9427.0,18.054444399999998,-66.5069444
3015416,us,juncos,Juncos,PR,8905.0,18.2294444,-65.9213889
3015471,us,lajas,Lajas,PR,5255.0,18.0519444,-67.05972220000001
3015474,us,lares,Lares,PR,7184.0,18.2966667,-66.8775
3015500,us,las piedras,Las Piedras,PR,6655.0,18.185,-65.8666667
3015510,us,levittown,Levittown,PR,29786.0,18.4519444,-66.1819444
3015518,us,loiza,Loiza,PR,4311.0,18.4333333,-65.8805556
3015540,us,luquillo,Luquillo,PR,8326.0,18.374444399999998,-65.7169444
3015558,us,manati,Manati,PR,16093.0,18.429444399999998,-66.4925
3015570,us,maricao,Maricao,PR,1172.0,18.182777800000004,-66.9802778
3015579,us,maunabo,Maunabo,PR,2154.0,18.009166699999998,-65.89972220000001
3015580,us,mayaguez,Mayaguez,PR,76503.0,18.203055600000003,-67.14
3015594,us,moca,Moca,PR,4964.0,18.396666699999997,-67.11361109999999
3015605,us,morovis,Morovis,PR,2414.0,18.327777800000003,-66.4069444
3015612,us,naguabo,Naguabo,PR,4643.0,18.2136111,-65.73527779999999
3015614,us,naranjito,Naranjito,PR,2005.0,18.3027778,-66.2452778
3015628,us,orocovis,Orocovis,PR,944.0,18.2288889,-66.3913889
3015666,us,patillas,Patillas,PR,4247.0,18.0083333,-66.0161111
3015671,us,penuelas,Penuelas,PR,6847.0,18.0583333,-66.7219444
3015703,us,ponce,Ponce,PR,152639.0,18.0130556,-66.6144444
3015728,us,quebradillas,Quebradillas,PR,5620.0,18.4758333,-66.9388889
3015750,us,rincon,Rincon,PR,1499.0,18.3422222,-67.25027779999999
3015756,us,rio grande,Rio Grande,PR,41218.0,18.382222199999998,-65.8316667
3015779,us,sabana grande,Sabana Grande,PR,8961.0,18.0797222,-66.9608333
3015789,us,salinas,Salinas,PR,6375.0,17.9794444,-66.2983333
3015801,us,san german,San German,PR,12055.0,18.0836111,-67.0452778
3015805,us,san juan,San Juan,PR,418140.0,18.4683333,-66.1061111
3015806,us,san lorenzo,San Lorenzo,PR,9373.0,18.1913889,-65.9613889
3015812,us,san sebastian,San Sebastian,PR,11591.0,18.3386111,-66.9905556
3015821,us,santa isabel,Santa Isabel,PR,7260.0,17.9680556,-66.4052778
3015867,us,toa alta,Toa Alta,PR,4483.0,18.390277800000003,-66.2486111
3015868,us,toa baja,Toa Baja,PR,1889.0,18.4458333,-66.26
3015879,us,trujillo alto,Trujillo Alto,PR,54191.0,18.356666699999998,-66.0077778
3015886,us,utuado,Utuado,PR,9844.0,18.2675,-66.7008333
3015895,us,vega alta,Vega Alta,PR,12036.0,18.4141667,-66.3316667
3015896,us,vega baja,Vega Baja,PR,29326.0,18.4463889,-66.3880556
3015902,us,vieques,Vieques,PR,4531.0,18.1494444,-65.4452778
3015925,us,villalba,Villalba,PR,4555.0,18.1291667,-66.4925
3015932,us,yabucoa,Yabucoa,PR,6952.0,18.0525,-65.8797222
3015933,us,yauco,Yauco,PR,20296.0,18.0369444,-66.85027779999999
3015961,us,barrington,Barrington,RI,16669.0,41.74055560000001,-71.3091667
3015979,us,bristol,Bristol,RI,22795.0,41.6769444,-71.2666667
3015991,us,central falls,Central Falls,RI,19509.0,41.890555600000006,-71.39277779999999
3015992,us,charlestown,Charlestown,RI,8421.0,41.383055600000006,-71.6422222
3016013,us,coventry,Coventry,RI,35525.0,41.7,-71.6833333
3016015,us,cranston,Cranston,RI,82926.0,41.7797222,-71.43777779999999
3016017,us,cumberland,Cumberland,RI,34843.0,41.966666700000005,-71.4333333
3016027,us,east greenwich,East Greenwich,RI,13682.0,41.660277799999996,-71.45638890000001
3016029,us,east providence,East Providence,RI,50453.0,41.8136111,-71.3705556
3016037,us,exeter,Exeter,RI,6426.0,41.5775,-71.53805559999999
3016045,us,foster,Foster,RI,4598.0,41.8536111,-71.7586111
3016067,us,greenville,Greenville,RI,8964.0,41.8711111,-71.5525
3016087,us,hopkinton,Hopkinton,RI,8261.0,41.461111100000004,-71.7780556
3016097,us,jamestown,Jamestown,RI,5755.0,41.4969444,-71.3677778
3016105,us,kingston,Kingston,RI,5113.0,41.480277799999996,-71.52305559999999
3016140,us,middletown,Middletown,RI,17303.0,41.54555560000001,-71.2919444
3016151,us,narragansett,Narragansett,RI,17236.0,41.45,-71.45
3016161,us,newport,Newport,RI,25818.0,41.49,-71.3133333
3016167,us,north providence,North Providence,RI,33835.0,41.85,-71.4666667
